id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,pass.cross,pass.assisted_shot_id,pass.shot_assist,pass.xclaim,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.first_time,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,under_pressure,counterpress,goalkeeper.outcome.id,goalkeeper.outcome.name,pass.switch,pass.through_ball,pass.technique.id,pass.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,ball_recovery.recovery_failure,dribble.outcome.id,dribble.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,out,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,off_camera,clearance.right_foot,shot.statsbomb_xg2,goalkeeper.technique.id,goalkeeper.technique.name,dribble.nutmeg,interception.outcome.id,interception.outcome.name,dribble.no_touch,pass.outswinging,clearance.head,dribble.overrun,ball_recovery.offensive,pass.inswinging,foul_won.defensive,pass.aerial_won,clearance.aerial_won,pass.goal_assist,foul_committed.card.id,foul_committed.card.name,shot.aerial_won,foul_committed.penalty,foul_won.penalty,block.offensive,shot.one_on_one,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,miscontrol.aerial_won,pass.cut_back,injury_stoppage.in_chain,shot.deflected,block.deflection
f887633b-6105-405b-b2ce-8d63ef617498,1,1,00:00:00.000,0,0,1,,,,,,,,0.0,35,Starting XI,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,433.0,"[{'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 32210, 'name': 'Laia Aleixandri López'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 10163, 'name': 'Leila Ouahabi El Ouahabi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 25554, 'name': 'Khadija Monifa Shaw'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c650a51-cfe9-4214-909f-2328c643349a,2,1,00:00:00.000,0,0,1,,,,,,,,0.0,35,Starting XI,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,343.0,"[{'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 87194, 'name': 'Celin Bizet Ildhusøy'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 29}, {'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 63424, 'name': 'Nikola Karczewska'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c37df1-290a-4429-92a3-fbac21a133b9,3,1,00:00:00.000,0,0,1,,,,,,,,0.0,18,Half Start,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,['9771e240-fc05-4448-b7a6-2364c6555dde'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9771e240-fc05-4448-b7a6-2364c6555dde,4,1,00:00:00.000,0,0,1,,,,,,,,0.0,18,Half Start,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['69c37df1-290a-4429-92a3-fbac21a133b9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b81dcf83-537d-4f17-8f34-abb38d2dce13,5,1,00:00:00.194,0,0,2,0.016658429,0.0068286974,0.009829732,0.009984881,0.009690916,0.0002939645,0.009535767,0.842353,30,Pass,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['d53b7a65-c4e6-4edb-8936-5b049e283af2'],"[61.0, 40.1]",63424.0,Nikola Karczewska,23.0,Center Forward,4638.0,Drew Spence,10.874742,2.714965,1.0,Ground Pass,"[51.1, 44.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53b7a65-c4e6-4edb-8936-5b049e283af2,6,1,00:00:01.037,0,1,2,,,,,,,,,42,Ball Receipt*,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['b81dcf83-537d-4f17-8f34-abb38d2dce13'],"[51.1, 44.6]",4638.0,Drew Spence,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e144b9-05dc-4150-a4a9-c0662f6488d7,7,1,00:00:01.037,0,1,2,0.017105198,0.016658429,0.0004467685,0.009984881,0.009984881,0.0,0.0004467685,0.654102,43,Carry,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,"['621b03c3-79ce-48f6-a123-4ff7f92b0201', 'd53b7a65-c4e6-4edb-8936-5b049e283af2']","[51.1, 44.6]",4638.0,Drew Spence,9.0,Right Defensive Midfield,,,,,,,,,,,,"[50.8, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621b03c3-79ce-48f6-a123-4ff7f92b0201,8,1,00:00:01.691,0,1,2,0.014084821,0.017105198,-0.003020377,0.010697239,0.009984881,0.0007123584,-0.0037327353,1.212667,30,Pass,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['78a957bb-b997-4907-a44c-b7899cc5e447'],"[50.8, 45.6]",4638.0,Drew Spence,9.0,Right Defensive Midfield,21021.0,Molly Bartrip,16.823793,2.8273609,1.0,Ground Pass,"[34.8, 50.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78a957bb-b997-4907-a44c-b7899cc5e447,9,1,00:00:02.903,0,2,2,,,,,,,,,42,Ball Receipt*,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['621b03c3-79ce-48f6-a123-4ff7f92b0201'],"[34.8, 50.8]",21021.0,Molly Bartrip,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de02e35f-0740-481c-8e31-d6dd268a8377,10,1,00:00:02.903,0,2,2,0.014084821,0.014084821,0.0,0.010792857,0.010697239,9.5618e-05,-9.5618e-05,1.0617,43,Carry,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,"['2f318aa7-799f-48ba-b8ca-3015600cb591', '78a957bb-b997-4907-a44c-b7899cc5e447']","[34.8, 50.8]",21021.0,Molly Bartrip,4.0,Center Back,,,,,,,,,,,,"[34.5, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f318aa7-799f-48ba-b8ca-3015600cb591,11,1,00:00:03.965,0,3,2,0.012647306,0.014084821,-0.001437515,0.0107628675,0.010792857,-2.99895e-05,-0.0014075255,1.103097,30,Pass,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['16e73838-c29a-4256-92a7-cccd2cbc47ca'],"[34.5, 51.0]",21021.0,Molly Bartrip,4.0,Center Back,31533.0,Amy Turner,14.091132,1.4570043,1.0,Ground Pass,"[36.1, 65.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16e73838-c29a-4256-92a7-cccd2cbc47ca,12,1,00:00:05.068,0,5,2,,,,,,,,,42,Ball Receipt*,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['2f318aa7-799f-48ba-b8ca-3015600cb591'],"[36.1, 65.0]",31533.0,Amy Turner,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a47c332-da80-445d-93ec-1fb8b6a305f2,13,1,00:00:05.068,0,5,2,0.012647306,0.012647306,0.0,0.0107628675,0.0107628675,0.0,0.0,0.683042,43,Carry,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,"['16e73838-c29a-4256-92a7-cccd2cbc47ca', '180ae859-425d-431c-a4a4-00f457143f3e']","[36.1, 65.0]",31533.0,Amy Turner,3.0,Right Center Back,,,,,,,,,,,,"[36.1, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180ae859-425d-431c-a4a4-00f457143f3e,14,1,00:00:05.751,0,5,2,0.010041555,0.012647306,-0.0026057502,0.022586765,0.0107628675,0.011823897,-0.0144296475,2.227435,30,Pass,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,"['379a911b-e3fb-46d5-b99a-0f91f70efbba', 'd80d3560-6d7f-4899-9273-8fcda5ace8c6']","[36.1, 65.0]",31533.0,Amy Turner,3.0,Right Center Back,4638.0,Drew Spence,17.274258,-0.8345389,1.0,Ground Pass,"[47.7, 52.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379a911b-e3fb-46d5-b99a-0f91f70efbba,15,1,00:00:07.979,0,7,2,,,,,,,,,42,Ball Receipt*,749,Tottenham Hotspur Women,9,From Kick Off,749,Tottenham Hotspur Women,,,['180ae859-425d-431c-a4a4-00f457143f3e'],"[43.2, 60.2]",4638.0,Drew Spence,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d80d3560-6d7f-4899-9273-8fcda5ace8c6,16,1,00:00:07.979,0,7,3,,,,,,,,0.0,2,Ball Recovery,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['180ae859-425d-431c-a4a4-00f457143f3e'],"[72.4, 27.9]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8f222da-73eb-4c53-9333-069dd4673ccf,17,1,00:00:07.979,0,7,3,0.021681124,0.0107628675,0.010918257,0.008922066,0.012647306,-0.00372524,0.014643497,1.959529,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['5fbc8f00-4b0e-4705-9bd6-1a0563fd30ad', 'd80d3560-6d7f-4899-9273-8fcda5ace8c6']","[72.4, 27.9]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,"[77.8, 14.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fbc8f00-4b0e-4705-9bd6-1a0563fd30ad,18,1,00:00:09.938,0,9,3,0.02040693,0.021681124,-0.0012741946,0.008503351,0.008922066,-0.0004187142,-0.0008554803,1.464006,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['fb433688-0097-4c5f-ab2c-95dc98e48a36'],"[77.8, 14.7]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,15555.0,Lauren Hemp,13.420135,-0.9228243,1.0,Ground Pass,"[85.9, 4.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb433688-0097-4c5f-ab2c-95dc98e48a36,19,1,00:00:11.402,0,11,3,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['5fbc8f00-4b0e-4705-9bd6-1a0563fd30ad'],"[85.9, 4.0]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ef33236-e68e-4297-a3dc-fe46277e796f,20,1,00:00:11.402,0,11,3,0.027000718,0.02040693,0.006593788,0.008555547,0.008503351,5.2196e-05,0.006541592,4.32862,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['deaca0ce-67cf-484b-a599-fc44e2b7a8f8', 'fb433688-0097-4c5f-ab2c-95dc98e48a36']","[85.9, 4.0]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,"[105.7, 6.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deaca0ce-67cf-484b-a599-fc44e2b7a8f8,21,1,00:00:15.731,0,15,3,0.14967126,0.027000718,0.12267054,0.0075877653,0.008555547,-0.000967782,0.12363832,1.126784,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['7a8196f9-9f3c-4145-8777-6af61ea62949'],"[105.7, 6.1]",15555.0,Lauren Hemp,21.0,Left Wing,25554.0,Khadija Monifa Shaw,26.618038,1.4427135,2.0,Low Pass,"[109.1, 32.5]",38.0,Left Foot,,,,,,,,True,467733a1-3f60-4963-a5d4-8f1751b4b6e7,True,0.0005969751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a8196f9-9f3c-4145-8777-6af61ea62949,22,1,00:00:16.858,0,16,3,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['deaca0ce-67cf-484b-a599-fc44e2b7a8f8'],"[109.1, 32.5]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467733a1-3f60-4963-a5d4-8f1751b4b6e7,23,1,00:00:16.926,0,16,3,0.0,0.14967126,-0.14967126,0.0075877653,0.0075877653,0.0,-0.14967126,0.213268,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['e952d20b-404b-4657-a337-90bc2cdd86ce'],"[109.1, 32.5, 0.28]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,0.1574537,"[110.5, 36.6]",deaca0ce-67cf-484b-a599-fc44e2b7a8f8,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,101.0,Wayward,True,"[{'location': [105.4, 10.2], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.8, 9.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.1, 39.4], 'player': {'id': 15569, 'name': 'Kerys Harrop'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 34.4], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.0, 17.8], 'player': {'id': 87194, 'name': 'Celin Bizet Ildhusøy'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.3, 35.5], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 42.4], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 25.3], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 23.1], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 27.5], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 34.5], 'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [82.1, 43.5], 'player': {'id': 32210, 'name': 'Laia Aleixandri López'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.9, 26.4], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [85.6, 7.1], 'player': {'id': 10163, 'name': 'Leila Ouahabi El Ouahabi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.5, 45.3], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.0, 38.1], 'player': {'id': 13857, 'name': 'Tinja-Riikka Tellervo Korpela'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 47.1], 'player': {'id': 15570, 'name': 'Chloe Kelly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e952d20b-404b-4657-a337-90bc2cdd86ce,24,1,00:00:17.139,0,17,3,,,,,,,,0.0,23,Goal Keeper,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,['467733a1-3f60-4963-a5d4-8f1751b4b6e7'],"[1.1, 42.0]",13857.0,Tinja-Riikka Tellervo Korpela,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.1, 42.0]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98aae35c-ef16-4f1b-80ae-a136c3d49c54,25,1,00:00:17.472,0,17,3,,,,,,,,0.0,2,Ball Recovery,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,,"[11.8, 51.0]",21021.0,Molly Bartrip,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45cc15b8-c827-4624-8d21-7dfd3f147cf0,26,1,00:00:17.472,0,17,3,0.007189097,0.0075877653,-0.0003986685,0.012001056,0.14967126,-0.1376702,0.13727154,0.772939,43,Carry,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,"['12a964f4-f530-492e-9aa7-ed697f328fb7', '98aae35c-ef16-4f1b-80ae-a136c3d49c54', 'fb2ad8a5-ac89-43aa-8b6c-ab56b802be92']","[11.8, 51.0]",21021.0,Molly Bartrip,4.0,Center Back,,,,,,,,,,,,"[9.7, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12a964f4-f530-492e-9aa7-ed697f328fb7,27,1,00:00:18.203,0,18,3,,,,,,,,0.318761,17,Pressure,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['45cc15b8-c827-4624-8d21-7dfd3f147cf0', 'fb2ad8a5-ac89-43aa-8b6c-ab56b802be92']","[111.1, 37.6]",15570.0,Chloe Kelly,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2ad8a5-ac89-43aa-8b6c-ab56b802be92,28,1,00:00:18.244,0,18,3,0.0073825414,0.007189097,0.0001934445,0.016954804,0.012001056,0.0049537476,-0.004760303,2.519743,30,Pass,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,"['12a964f4-f530-492e-9aa7-ed697f328fb7', '2239ddc5-c677-4f95-a780-d4f8271aa0be']","[9.7, 44.6]",21021.0,Molly Bartrip,4.0,Center Back,21048.0,Rosella Ayane,36.758263,1.298102,3.0,High Pass,"[19.6, 80.0]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239ddc5-c677-4f95-a780-d4f8271aa0be,29,1,00:00:20.764,0,20,3,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,749,Tottenham Hotspur Women,,,['fb2ad8a5-ac89-43aa-8b6c-ab56b802be92'],"[18.2, 65.2]",21048.0,Rosella Ayane,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca0239b-f9f8-48b1-ad63-ec17a52a26d5,30,1,00:00:24.847,0,24,4,0.0223845,0.016954804,0.0054296963,0.008629232,0.0073825414,0.0012466903,0.004183006,0.712117,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['353b0a12-cc76-4cc9-a881-472a9cfeff81'],"[93.9, 0.1]",10163.0,Leila Ouahabi El Ouahabi,6.0,Left Back,25632.0,Yui Hasegawa,7.5133214,2.6719928,2.0,Low Pass,"[87.2, 3.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353b0a12-cc76-4cc9-a881-472a9cfeff81,31,1,00:00:25.559,0,25,4,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['0ca0239b-f9f8-48b1-ad63-ec17a52a26d5'],"[87.2, 3.5]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75bf1d22-9c6c-4f49-b135-46a1ce3c4d33,32,1,00:00:25.559,0,25,4,0.02176736,0.0223845,-0.0006171409,0.008503351,0.008629232,-0.0001258804,-0.0004912606,2.780638,43,Carry,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,"['353b0a12-cc76-4cc9-a881-472a9cfeff81', '5c56e968-e897-4024-b359-9600f761a12a']","[87.2, 3.5]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[85.9, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c56e968-e897-4024-b359-9600f761a12a,33,1,00:00:28.340,0,28,4,0.027242938,0.02176736,0.005475579,0.009162139,0.008503351,0.0006587878,0.004816791,2.169653,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['ecb39fab-2722-4f14-a52f-c3286f857187'],"[85.9, 5.2]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,32210.0,Laia Aleixandri López,31.7164,1.7514958,1.0,Ground Pass,"[80.2, 36.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
